"","Id","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","ExterQual","ExterCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC","1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolArea","Fence","MiscVal","YrSold","SalePrice","set","logSalePrice","GarageType2Types","GarageTypeAttchd","GarageTypeBasment","GarageTypeBuiltIn","GarageTypeCarPort","GarageTypeDetchd","MSSubClassA","MSSubClassB","MSSubClassC","MSSubClassD","MSSubClassE","MSSubClassF","MSZoningC","MSZoningFV","MSZoningRH","MSZoningRL","MSZoningRM","StreetPave","HasAlley","LotShapeIrr","LandContourLvl","LotConfigCorner","LotConfigCulDSac","LotConfigFR2","LotConfigFR3","LotConfigInside","LandSlopeGtl","Ngbr_Cost_of_living","Ngbr_Income","Ngbr_Owners","Ngbr_Annual_property_tax","Ngbr_School","Ngbr_Crime","Ville","Ngbr_Location_WW","Ngbr_Location_SS","Ngbr_Location_Center","Ngbr_Location_NN","Neighborhood1","Neighborhood2","Neighborhood3","Neighborhood4","Neighborhood5","Neighborhood6","Neighborhood7","Neighborhood8","Neighborhood9","Neighborhood10","ConditionArtery","ConditionFeedr","ConditionNorm","ConditionRRNn","ConditionRRAn","ConditionPosN","ConditionPosA","ConditionRRNe","ConditionRRAe","hasTwoCondition","BldgType1Fam","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhs","BldgTypeTwnhsE","HouseStyleNbrStory","HouseStyleSplit","HouseStyleUnf","YearRemodAddBefore50","isRemod","RoofStyleFlat","RoofStyleGable","RoofStyleGambrel","RoofStyleHip","RoofStyleShed","RoofStyleMansard","RoofMatlCompShg","RoofMatlTarGrv","RoofMatlWood","ExteriorVinylSd","ExteriorMetalSd","ExteriorHdBoard","ExteriorWdSdng","ExteriorPlywood","ExteriorCemntBd","ExteriorBrkFace","ExteriorWdShing","ExteriorAsbShng","ExteriorStucco","ExteriorOthr","MasVnrTypeBrkCmn","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","FoundationBrkTil","FoundationCBlock","FoundationPConc","FoundationSlab","FoundationStone","FoundationWood","HeatingGasA","HeatingGasW","HeatingGrav","HeatingWall","CentralAirYes","ElectricalFuseA","ElectricalFuseF","ElectricalFuseP","ElectricalSBrkr","FunctionalMaj1","FunctionalMaj2","FunctionalMin1","FunctionalMin2","FunctionalMod","FunctionalTyp","HasFireplace","HasWoodDeck","HasOpenPorch","HasEnclosedPorch","Has3SsnPorch","HasScreenPorch","HasPool","PoolQCEx","HasFence","HasGar2","HasShed","QuSold1","QuSold2","QuSold3","QuSold4","SaleType1","SaleType2","SaleType3","SaleType4","SaleConditionAbnorml","SaleConditionAdjLand","SaleConditionAlloca","SaleConditionFamily","SaleConditionNormal","SaleConditionPartial","TotalArea","TotalArea1stAnd2nd","YearSinceSold","YearBetweenSoldAndBuilt"
"2429",413,0,4403,7,5,2009,2009,432,4,2,5,3,3,6,578,1,0,892,1470,4,1478,0,0,1478,1,0,2,1,2,1,3,7,1,4,2009,3,2,484,3,3,3,0,144,0,0,0,0,0,0,2010,222000,"train",12.3104326608544,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,-10,84600,61,2314,8,-41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,11359,1478,0,1
"2430",508,75,7862,6,5,2009,2009,0,3,2,4,3,1,6,27,1,0,1191,1218,4,1218,0,0,1218,0,0,2,0,2,1,3,4,0,0,2009,3,2,676,3,3,3,0,102,0,0,0,0,0,0,2009,208300,"train",12.2467346272491,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,-10,84600,61,2314,8,-41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,13587,1218,1,0
"2431",526,62,7500,7,5,2005,2005,0,3,2,4,3,1,1,0,1,0,1257,1257,4,1266,0,0,1266,0,0,2,0,3,1,3,6,1,3,2005,1,2,453,3,3,3,38,144,0,0,0,0,0,0,2006,176000,"train",12.0782392740203,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,-10,84600,61,2314,8,-41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,13243,1266,4,1
"2432",645,85,9187,9,5,2009,2009,162,4,2,5,3,2,6,1121,1,0,645,1766,4,1766,0,0,1766,1,0,2,1,2,1,4,7,1,4,2009,3,3,478,3,3,3,195,130,0,0,0,0,0,0,2009,370878,"train",12.8236284465392,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,-10,84600,61,2314,8,-41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,17301,1766,1,0
"2433",665,49,20896,8,5,2005,2006,0,3,2,5,3,2,6,1721,1,0,356,2077,4,2097,0,0,2097,1,0,1,1,1,1,4,8,1,5,2005,3,3,1134,3,3,3,192,267,0,0,0,0,0,0,2006,423000,"train",12.9551274580284,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,-10,84600,61,2314,8,-41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,30886,2097,4,1
"2434",766,75,14587,9,5,2008,2008,284,3,2,4,3,1,1,0,1,0,1498,1498,4,1506,0,0,1506,0,0,2,0,2,1,4,6,1,4,2008,3,2,592,3,3,3,0,174,0,0,0,0,0,0,2008,264132,"train",12.4842042571701,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,-10,84600,61,2314,8,-41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,21720,1506,2,0
"2435",794,76,9158,8,5,2007,2007,140,3,2,4,3,3,1,0,1,0,1496,1496,4,1496,0,0,1496,0,0,2,0,3,1,3,7,0,0,2007,3,2,474,3,3,3,168,130,0,0,0,0,0,0,2007,225000,"train",12.3238556811866,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,-10,84600,61,2314,8,-41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,16130,1496,3,0
"2436",806,91,12274,7,5,2008,2008,256,3,2,4,3,1,1,0,1,0,1417,1417,4,1428,0,0,1428,0,0,2,0,3,1,4,6,0,0,2008,2,2,554,3,3,3,0,60,0,0,0,0,0,0,2008,227680,"train",12.3356964133237,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,-10,84600,61,2314,8,-41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,18925,1428,2,0
"2437",825,81,11216,8,5,2006,2006,0,3,2,4,4,1,1,0,1,0,1489,1489,4,1489,0,0,1489,0,0,2,0,3,1,3,7,1,4,2006,2,2,776,3,3,3,0,140,0,0,0,0,0,0,2006,232600,"train",12.3570755190667,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,-10,84600,61,2314,8,-41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,18169,1489,4,0
"2438",865,72,8640,7,5,2007,2008,0,3,2,5,3,1,1,0,1,0,1372,1372,4,1372,0,0,1372,0,0,2,0,3,1,3,6,0,0,2008,3,2,529,3,3,3,0,140,0,0,0,0,0,0,2008,250580,"train",12.4315335097995,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,-10,84600,61,2314,8,-41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,14869,1372,2,1
"2439",907,116,13501,8,5,2006,2006,208,3,2,4,3,1,6,63,1,0,1560,1623,4,1636,0,0,1636,1,0,2,0,3,1,3,8,1,4,2006,2,3,865,3,3,3,0,60,0,0,0,0,0,0,2007,255000,"train",12.4490188241406,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,-10,84600,61,2314,8,-41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,21268,1636,3,1
"2440",933,84,11670,9,5,2006,2006,302,4,2,5,4,1,1,0,1,0,1905,1905,4,1905,0,0,1905,0,0,2,0,3,1,4,8,1,4,2006,3,3,788,3,3,3,0,191,0,0,0,0,0,0,2007,320000,"train",12.6760762747759,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,-10,84600,61,2314,8,-41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,20655,1905,3,1
"2441",974,95,11639,7,5,2007,2008,0,3,2,4,3,1,1,0,1,0,1428,1428,4,1428,0,0,1428,0,0,2,0,3,1,3,6,0,0,2007,3,2,480,3,3,3,0,120,0,0,0,0,0,0,2008,182000,"train",12.1117619660589,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,-10,84600,61,2314,8,-41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,18046,1428,2,1
"2442",1003,75,11957,8,5,2006,2006,53,3,2,4,3,1,6,24,1,0,1550,1574,4,1574,0,0,1574,0,0,2,0,3,1,3,7,1,4,2006,2,3,824,3,3,3,144,104,0,0,0,0,0,0,2008,232000,"train",12.3544926506484,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,-10,84600,61,2314,8,-41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,19453,1574,2,2
"2443",1159,92,11932,8,5,2007,2008,186,3,2,4,3,1,1,0,1,0,1580,1580,4,1580,0,0,1580,0,0,2,0,3,1,3,7,0,0,2008,2,3,830,3,3,3,0,24,0,0,0,0,0,0,2008,235128,"train",12.3678853256926,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,-10,84600,61,2314,8,-41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,19384,1580,2,1
"2444",1210,85,10182,8,5,2006,2006,420,3,2,5,3,2,6,1220,1,0,440,1660,4,1660,0,0,1660,1,0,2,0,3,1,3,8,1,4,2006,2,2,500,3,3,3,322,50,0,0,0,0,0,0,2006,290000,"train",12.5776362019627,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,-10,84600,61,2314,8,-41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,18199,1660,4,0
"2445",1218,72,8640,8,5,2009,2009,72,3,2,4,3,2,6,936,1,0,364,1300,4,1314,0,0,1314,1,0,2,0,3,1,3,6,0,0,2009,2,2,552,3,3,3,135,112,0,0,0,0,0,0,2009,229456,"train",12.343466568969,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,-10,84600,61,2314,8,-41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,14811,1314,1,0
"2446",1242,83,9849,7,6,2007,2007,0,3,2,4,3,3,1,0,1,0,1689,1689,4,1689,0,0,1689,0,0,2,0,3,1,3,7,0,0,2007,2,3,954,3,3,3,0,56,0,0,0,0,0,0,2007,248328,"train",12.4225057319529,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,-10,84600,61,2314,8,-41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,17698,1689,3,0
"2447",1304,73,8688,7,5,2005,2005,228,3,2,4,3,3,1,0,1,0,1616,1616,4,1616,0,0,1616,0,0,2,0,3,1,3,7,0,0,2005,2,3,834,3,3,3,208,59,0,0,0,0,0,0,2006,232000,"train",12.3544926506484,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,-10,84600,61,2314,8,-41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,16554,1616,4,1
"2448",1325,75,9986,8,5,2006,2007,428,3,2,5,3,3,1,0,1,0,1795,1795,4,1795,0,0,1795,0,0,2,0,2,1,3,7,1,4,2007,2,3,895,3,3,3,0,49,0,0,0,0,0,0,2007,147000,"train",11.8981878657609,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,-10,84600,61,2314,8,-41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,18613,1795,3,1
"2449",1331,85,10000,8,5,2006,2006,410,3,2,4,4,3,1,0,1,0,1588,1588,4,1588,0,0,1588,0,0,2,0,3,1,3,7,1,4,2006,2,3,825,3,3,3,144,45,0,0,0,0,0,0,2007,227000,"train",12.3327052964635,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,-10,84600,61,2314,8,-41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,17861,1588,3,1
"2450",1404,49,15256,8,5,2007,2007,84,3,2,4,3,4,6,929,1,0,556,1485,4,1464,0,0,1464,1,0,2,0,3,1,3,6,0,0,2007,1,3,754,3,3,3,168,160,0,0,0,0,0,0,2007,282922,"train",12.5529265202611,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,-10,84600,61,2314,8,-41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,22369,1464,3,0
"2451",1452,78,9262,8,5,2008,2009,194,3,2,4,3,1,1,0,1,0,1573,1573,4,1578,0,0,1578,0,0,2,0,3,1,4,7,1,4,2008,3,3,840,3,3,3,0,36,0,0,0,0,0,0,2009,287090,"train",12.5675510344332,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,-10,84600,61,2314,8,-41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,16712,1578,1,1
"2452",1455,62,7500,7,5,2004,2005,0,3,2,4,3,1,6,410,1,0,811,1221,4,1221,0,0,1221,1,0,2,0,2,1,3,6,0,0,2004,2,2,400,3,3,3,0,113,0,0,0,0,0,0,2009,185000,"train",12.1281111040605,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,-10,84600,61,2314,8,-41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,12959,1221,1,5
"2453",1488,73,8987,8,5,2005,2006,226,3,2,4,3,1,1,0,1,0,1595,1595,4,1595,0,0,1595,0,0,2,0,2,1,3,6,1,4,2005,2,3,880,3,3,3,144,0,0,0,0,0,0,0,2010,NA,"test",NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,-10,84600,61,2314,8,-41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,16690,1595,0,5
"2454",1489,92,9215,7,5,2009,2010,0,3,2,4,3,1,1,0,1,0,1218,1218,4,1218,0,0,1218,0,0,2,0,2,1,3,4,0,0,2009,2,2,676,3,3,3,0,136,0,0,0,0,0,0,2010,NA,"test",NA,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,-10,84600,61,2314,8,-41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,14991,1218,0,1
"2455",1490,84,10440,6,5,2005,2005,0,3,2,5,3,1,6,1414,1,0,54,1468,4,1468,0,0,1468,1,0,2,0,2,1,3,6,1,4,2005,3,2,528,3,3,3,0,102,0,0,216,0,0,0,2010,NA,"test",NA,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,-10,84600,61,2314,8,-41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,17242,1468,0,5
"2456",1503,57,12853,8,5,2010,2010,0,3,2,5,1,1,6,1032,1,0,610,1642,4,1418,0,0,1418,1,0,1,1,1,1,3,6,1,4,2010,2,3,852,3,3,3,160,192,0,224,0,0,0,0,2010,NA,"test",NA,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,-10,84600,61,2314,8,-41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,20458,1418,0,0
"2457",1505,80,8000,7,5,2002,2002,0,3,2,4,3,1,6,833,1,0,659,1492,4,1492,0,0,1492,1,0,2,0,3,1,3,6,1,4,2002,2,2,596,3,3,3,277,137,0,0,0,0,0,0,2010,NA,"test",NA,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,-10,84600,61,2314,8,-41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,15058,1492,0,8
